product_id,product_name,category,cost_price,current_price,competitor_price,historical_avg_price,delivery_cost,sales_volume_30d
PRD00317,Produit ELE-0317,Electroménager,401.62,477.41,427.01,472.57,0.0,174
PRD00318,Produit INF-0318,Informatique,14.62,20.89,19.66,21.21,4.22,341
PRD00319,Produit BEA-0319,Beauté,12.19,17.27,15.31,17.47,4.86,51
PRD00320,Produit SPO-0320,Sport,288.84,375.02,386.15,370.23,0.0,296
PRD00321,Produit JOU-0321,Jouets,741.32,578.18,793.44,869.92,0.0,475
PRD00322,Produit MAI-0322,Maison,186.8,230.4,213.86,219.37,0.0,174
PRD00323,Produit JEU-0323,Jeux vidéo,509.32,813.49,636.18,629.12,0.0,456
PRD00324,Produit TÉL-0324,Téléphonie,181.55,245.94,249.84,245.48,0.0,342
PRD00325,Produit SPO-0325,Sport,260.73,328.02,343.73,338.6,0.0,198
PRD00326,Produit SPO-0326,Sport,679.19,950.77,1042.96,942.63,0.0,87
PRD00327,Produit ELE-0327,Electroménager,584.44,836.0,724.42,817.7,0.0,170
PRD00328,Produit BEA-0328,Beauté,80.84,139.35,86.44,98.06,0.0,36
PRD00329,Produit JOU-0329,Jouets,345.82,448.27,390.58,436.52,0.0,122
PRD00330,Produit JOU-0330,Jouets,28.19,20.35,31.89,30.64,4.18,200
PRD00331,Produit INF-0331,Informatique,387.31,453.22,391.88,435.68,0.0,63
PRD00332,Produit INF-0332,Informatique,531.64,661.74,735.28,649.77,0.0,485
PRD00333,Produit JEU-0333,Jeux vidéo,99.21,116.29,107.92,110.62,0.0,454
PRD00334,Produit ELE-0334,Electroménager,234.66,330.12,389.12,320.88,0.0,187
PRD00335,Produit SPO-0335,Sport,321.28,371.21,378.72,381.88,0.0,214
PRD00336,Produit JOU-0336,Jouets,736.03,927.02,932.78,902.42,0.0,408
PRD00337,Produit MAI-0337,Maison,794.64,1042.56,1170.99,1001.98,0.0,374
PRD00338,Produit ELE-0338,Electroménager,40.7,54.63,60.07,57.08,0.0,493
PRD00339,Produit JEU-0339,Jeux vidéo,610.0,752.79,799.88,762.01,0.0,242
PRD00340,Produit JEU-0340,Jeux vidéo,300.52,421.99,496.81,403.42,0.0,149
PRD00341,Produit ELE-0341,Electroménager,317.0,411.76,410.85,393.73,0.0,426
PRD00342,Produit JEU-0342,Jeux vidéo,604.64,758.11,858.93,766.61,0.0,123
PRD00343,Produit ELE-0343,Electroménager,735.15,825.97,811.96,829.28,0.0,454
PRD00344,Produit TÉL-0344,Téléphonie,760.99,795.55,1098.67,919.39,0.0,197
PRD00345,Produit ELE-0345,Electroménager,463.81,643.42,605.34,625.68,0.0,35
PRD00346,Produit BEA-0346,Beauté,288.91,379.94,361.42,396.24,0.0,301
PRD00347,Produit ELE-0347,Electroménager,631.1,878.02,954.63,884.34,0.0,277
PRD00348,Produit JEU-0348,Jeux vidéo,204.55,260.37,240.7,258.82,0.0,34
PRD00349,Produit JOU-0349,Jouets,453.44,766.73,481.45,504.65,0.0,112
PRD00350,Produit BEA-0350,Beauté,290.07,320.46,306.63,308.72,0.0,174
PRD00351,Produit JEU-0351,Jeux vidéo,527.02,635.65,691.35,629.46,0.0,32
PRD00352,Produit INF-0352,Informatique,196.12,263.64,306.16,274.78,0.0,212
PRD00353,Produit INF-0353,Informatique,157.32,216.57,235.22,206.8,0.0,202
PRD00354,Produit JOU-0354,Jouets,735.0,884.58,1008.19,928.01,0.0,396
PRD00355,Produit JOU-0355,Jouets,85.93,109.43,113.83,106.23,0.0,253
PRD00356,Produit BEA-0356,Beauté,407.24,507.99,444.05,503.36,0.0,55
PRD00357,Produit TÉL-0357,Téléphonie,180.58,224.58,198.79,214.36,0.0,322
PRD00358,Produit JOU-0358,Jouets,35.95,42.46,44.33,42.82,3.42,12
PRD00359,Produit INF-0359,Informatique,33.63,38.6,37.24,38.54,6.28,49
PRD00360,Produit ELE-0360,Electroménager,144.3,168.66,156.38,171.47,0.0,247
PRD00361,Produit JEU-0361,Jeux vidéo,694.08,776.93,787.18,780.25,0.0,232
PRD00362,Produit INF-0362,Informatique,229.57,268.45,290.8,265.72,0.0,440
PRD00363,Produit INF-0363,Informatique,760.62,839.13,826.33,859.08,0.0,481
PRD00364,Produit TÉL-0364,Téléphonie,467.39,616.74,697.46,587.45,0.0,27
PRD00365,Produit BEA-0365,Beauté,352.11,426.31,472.56,428.06,0.0,103
PRD00366,Produit BEA-0366,Beauté,466.17,671.56,743.56,645.63,0.0,353
PRD00367,Produit SPO-0367,Sport,415.78,485.55,580.14,482.44,0.0,95
PRD00368,Produit TÉL-0368,Téléphonie,608.23,742.67,708.01,764.29,0.0,342
PRD00369,Produit ELE-0369,Electroménager,229.58,281.29,302.57,271.23,0.0,343
PRD00370,Produit BEA-0370,Beauté,285.68,315.09,362.17,328.82,0.0,192
PRD00371,Produit JEU-0371,Jeux vidéo,715.8,997.63,1050.34,1036.39,0.0,407
PRD00372,Produit JOU-0372,Jouets,757.43,841.65,947.97,834.49,0.0,450
PRD00373,Produit TÉL-0373,Téléphonie,714.58,1021.18,1016.13,970.73,0.0,124
PRD00374,Produit JOU-0374,Jouets,338.46,623.07,505.07,491.83,0.0,80
PRD00375,Produit INF-0375,Informatique,625.39,805.15,700.06,835.82,0.0,6
PRD00376,Produit JEU-0376,Jeux vidéo,383.69,495.06,591.61,478.96,0.0,329
PRD00377,Produit JEU-0377,Jeux vidéo,400.54,532.25,601.45,554.4,0.0,82
PRD00378,Produit INF-0378,Informatique,167.72,207.21,239.14,215.79,0.0,23
PRD00379,Produit TÉL-0379,Téléphonie,474.95,630.03,688.62,628.22,0.0,392
PRD00380,Produit INF-0380,Informatique,152.98,170.68,156.19,175.77,0.0,113
PRD00381,Produit JOU-0381,Jouets,268.59,300.53,258.71,298.88,0.0,14
PRD00382,Produit SPO-0382,Sport,684.75,862.81,994.5,868.34,0.0,112
PRD00383,Produit JEU-0383,Jeux vidéo,169.63,219.22,216.75,215.27,0.0,439
PRD00384,Produit MAI-0384,Maison,61.57,86.86,81.85,83.9,0.0,377
PRD00385,Produit MAI-0385,Maison,59.86,43.01,71.21,69.72,4.42,341
PRD00386,Produit JOU-0386,Jouets,752.92,1286.17,1042.19,992.9,0.0,249
PRD00387,Produit ELE-0387,Electroménager,408.0,478.79,516.18,482.6,0.0,144
PRD00388,Produit BEA-0388,Beauté,330.48,409.11,417.02,424.03,0.0,18
PRD00389,Produit INF-0389,Informatique,649.65,786.6,860.57,764.68,0.0,8
PRD00390,Produit INF-0390,Informatique,669.48,830.19,953.64,816.32,0.0,319
PRD00391,Produit ELE-0391,Electroménager,269.09,310.17,284.87,312.88,0.0,184
PRD00392,Produit ELE-0392,Electroménager,556.43,710.14,685.5,692.16,0.0,37
PRD00393,Produit JOU-0393,Jouets,618.04,853.25,855.71,882.9,0.0,210
PRD00394,Produit JOU-0394,Jouets,525.45,659.2,782.29,650.41,0.0,391
PRD00395,Produit ELE-0395,Electroménager,125.52,159.63,156.1,160.93,0.0,133
PRD00396,Produit JEU-0396,Jeux vidéo,701.33,683.27,963.53,952.98,0.0,432
PRD00397,Produit JOU-0397,Jouets,433.58,584.08,630.06,557.29,0.0,101
PRD00398,Produit SPO-0398,Sport,229.57,291.93,290.97,282.4,0.0,428
PRD00399,Produit JOU-0399,Jouets,343.06,408.31,483.0,389.78,0.0,148
PRD00400,Produit INF-0400,Informatique,34.87,67.25,57.18,49.01,0.0,92
PRD00401,Produit JOU-0401,Jouets,106.65,138.85,142.97,140.05,0.0,289
PRD00402,Produit JEU-0402,Jeux vidéo,613.61,722.47,777.14,689.57,0.0,139
PRD00403,Produit ELE-0403,Electroménager,5.01,3.11,5.2,5.74,3.02,294
PRD00404,Produit INF-0404,Informatique,336.17,464.28,507.69,463.61,0.0,351
PRD00405,Produit JOU-0405,Jouets,420.4,468.94,514.67,482.97,0.0,261
PRD00406,Produit JEU-0406,Jeux vidéo,48.43,70.09,68.39,70.99,0.0,80
PRD00407,Produit SPO-0407,Sport,778.6,891.98,826.77,856.72,0.0,31
PRD00408,Produit JOU-0408,Jouets,184.77,254.73,298.1,264.6,0.0,187
PRD00409,Produit JEU-0409,Jeux vidéo,246.84,305.63,305.43,318.39,0.0,135
PRD00410,Produit SPO-0410,Sport,246.63,313.78,338.5,308.29,0.0,165
PRD00411,Produit ELE-0411,Electroménager,188.18,265.0,228.34,268.07,0.0,476
PRD00412,Produit JOU-0412,Jouets,6.17,7.68,7.64,7.67,3.82,478
PRD00413,Produit SPO-0413,Sport,584.83,753.33,855.81,786.63,0.0,146
PRD00414,Produit INF-0414,Informatique,773.64,583.03,851.95,865.11,0.0,244
PRD00415,Produit ELE-0415,Electroménager,183.31,201.79,214.12,211.07,0.0,182
PRD00416,Produit INF-0416,Informatique,532.12,630.92,582.62,611.95,0.0,8
PRD00417,Produit MAI-0417,Maison,594.81,795.98,792.62,783.69,0.0,435
PRD00418,Produit TÉL-0418,Téléphonie,679.5,776.29,911.89,798.13,0.0,155
PRD00419,Produit JOU-0419,Jouets,340.99,568.19,407.43,399.69,0.0,317
PRD00420,Produit SPO-0420,Sport,245.83,305.77,356.43,312.87,0.0,175
PRD00421,Produit TÉL-0421,Téléphonie,263.61,349.74,407.69,362.32,0.0,113
PRD00422,Produit TÉL-0422,Téléphonie,571.53,771.12,910.27,786.74,0.0,242
PRD00423,Produit SPO-0423,Sport,654.34,760.64,884.92,770.99,0.0,166
PRD00424,Produit ELE-0424,Electroménager,149.38,168.48,143.4,167.79,0.0,487
PRD00425,Produit JOU-0425,Jouets,299.9,428.6,504.42,427.19,0.0,436
PRD00426,Produit MAI-0426,Maison,722.04,860.12,772.48,852.05,0.0,222
PRD00427,Produit INF-0427,Informatique,646.32,903.99,781.02,914.86,0.0,190
PRD00428,Produit JEU-0428,Jeux vidéo,787.96,1104.89,960.58,1094.58,0.0,274
PRD00429,Produit INF-0429,Informatique,604.63,828.57,805.47,799.36,0.0,288
PRD00430,Produit JEU-0430,Jeux vidéo,317.59,368.12,392.89,353.64,0.0,63
PRD00431,Produit INF-0431,Informatique,474.56,658.51,652.46,686.46,0.0,281
PRD00432,Produit SPO-0432,Sport,530.51,726.39,623.93,691.87,0.0,172
PRD00433,Produit MAI-0433,Maison,67.37,88.18,89.66,84.7,0.0,256
PRD00434,Produit JOU-0434,Jouets,437.88,533.35,535.88,530.43,0.0,202
PRD00435,Produit JEU-0435,Jeux vidéo,568.91,678.07,755.98,661.99,0.0,449
PRD00436,Produit JOU-0436,Jouets,138.02,157.71,149.49,156.23,0.0,418
PRD00437,Produit JOU-0437,Jouets,625.6,799.78,740.7,769.18,0.0,76
PRD00438,Produit JOU-0438,Jouets,469.1,882.57,575.12,589.51,0.0,102
PRD00439,Produit BEA-0439,Beauté,762.02,934.06,893.25,962.14,0.0,225
PRD00440,Produit ELE-0440,Electroménager,38.73,49.05,51.98,50.32,4.13,225
PRD00441,Produit INF-0441,Informatique,215.93,265.0,268.98,254.51,0.0,226
PRD00442,Produit JOU-0442,Jouets,483.24,639.98,619.45,650.72,0.0,95
PRD00443,Produit INF-0443,Informatique,240.77,256.01,334.33,344.53,0.0,428
PRD00444,Produit JOU-0444,Jouets,572.97,663.14,649.76,677.29,0.0,75
PRD00445,Produit JEU-0445,Jeux vidéo,608.41,750.47,893.32,748.55,0.0,32
PRD00446,Produit ELE-0446,Electroménager,86.5,99.41,92.61,97.12,0.0,81
PRD00447,Produit ELE-0447,Electroménager,413.51,545.31,619.65,554.24,0.0,68
PRD00448,Produit SPO-0448,Sport,409.57,555.01,609.33,547.87,0.0,338
PRD00449,Produit BEA-0449,Beauté,298.58,425.83,362.79,413.86,0.0,414
PRD00450,Produit SPO-0450,Sport,746.68,471.56,1070.94,886.06,0.0,218
PRD00451,Produit SPO-0451,Sport,662.87,949.61,1058.58,974.61,0.0,447
PRD00452,Produit SPO-0452,Sport,559.28,627.59,683.36,626.07,0.0,361
PRD00453,Produit SPO-0453,Sport,572.89,751.09,744.98,736.06,0.0,357
PRD00454,Produit SPO-0454,Sport,372.06,416.71,435.18,430.54,0.0,369
PRD00455,Produit MAI-0455,Maison,737.19,1041.52,977.62,1081.27,0.0,398
PRD00456,Produit ELE-0456,Electroménager,557.2,716.24,617.7,711.46,0.0,301
PRD00457,Produit SPO-0457,Sport,584.54,779.94,891.17,770.17,0.0,119
PRD00458,Produit JOU-0458,Jouets,690.04,959.88,1117.08,970.7,0.0,47
PRD00459,Produit ELE-0459,Electroménager,222.89,256.9,232.97,245.54,0.0,67
PRD00460,Produit ELE-0460,Electroménager,646.62,720.02,810.36,733.8,0.0,338
PRD00461,Produit TÉL-0461,Téléphonie,160.22,150.37,250.2,231.9,0.0,84
PRD00462,Produit MAI-0462,Maison,279.55,272.37,308.69,334.85,0.0,381
PRD00463,Produit SPO-0463,Sport,271.81,311.26,310.53,301.13,0.0,423
PRD00464,Produit INF-0464,Informatique,782.93,989.59,987.58,942.96,0.0,376
PRD00465,Produit JEU-0465,Jeux vidéo,685.95,455.49,1002.37,910.52,0.0,384
PRD00466,Produit BEA-0466,Beauté,562.43,624.77,714.23,610.34,0.0,275
PRD00467,Produit JOU-0467,Jouets,583.01,697.4,615.92,694.88,0.0,255
PRD00468,Produit INF-0468,Informatique,451.85,502.22,525.84,496.51,0.0,405
PRD00469,Produit MAI-0469,Maison,757.94,945.24,1055.47,914.51,0.0,437
PRD00470,Produit JEU-0470,Jeux vidéo,399.53,564.65,635.33,565.12,0.0,204
PRD00471,Produit MAI-0471,Maison,307.51,444.02,400.42,442.23,0.0,232
PRD00472,Produit JOU-0472,Jouets,134.61,178.08,184.12,180.29,0.0,64
PRD00473,Produit ELE-0473,Electroménager,630.03,728.68,838.09,710.6,0.0,398
PRD00474,Produit JEU-0474,Jeux vidéo,588.88,834.47,802.33,810.66,0.0,316
PRD00475,Produit ELE-0475,Electroménager,310.56,397.73,397.25,410.23,0.0,78
PRD00476,Produit JOU-0476,Jouets,25.03,28.88,32.68,29.46,6.16,13
PRD00477,Produit INF-0477,Informatique,672.0,1295.45,842.48,982.01,0.0,324
PRD00478,Produit JOU-0478,Jouets,14.08,26.18,22.12,18.5,5.0,377
PRD00479,Produit INF-0479,Informatique,564.44,765.44,733.98,744.32,0.0,304
PRD00480,Produit JEU-0480,Jeux vidéo,776.35,1046.69,890.22,1054.6,0.0,389
PRD00481,Produit JEU-0481,Jeux vidéo,352.94,412.98,384.88,427.73,0.0,168
PRD00482,Produit SPO-0482,Sport,191.8,225.14,198.42,233.97,0.0,158
PRD00483,Produit MAI-0483,Maison,565.37,1099.47,668.91,783.27,0.0,115
PRD00484,Produit SPO-0484,Sport,654.62,770.42,841.68,735.24,0.0,345
PRD00485,Produit MAI-0485,Maison,439.41,550.82,509.45,568.49,0.0,191
PRD00486,Produit SPO-0486,Sport,773.79,1062.96,1251.27,1105.38,0.0,344
PRD00487,Produit ELE-0487,Electroménager,46.08,63.33,65.28,60.52,0.0,434
PRD00488,Produit JEU-0488,Jeux vidéo,406.31,300.16,517.04,507.12,0.0,442
PRD00489,Produit INF-0489,Informatique,576.17,793.54,795.13,796.45,0.0,182
PRD00490,Produit MAI-0490,Maison,690.8,740.87,1051.59,936.91,0.0,372
PRD00491,Produit JOU-0491,Jouets,147.51,196.07,197.7,196.4,0.0,377
PRD00492,Produit MAI-0492,Maison,641.0,756.35,676.94,785.54,0.0,432
PRD00493,Produit INF-0493,Informatique,444.4,439.0,615.46,550.96,0.0,230
PRD00494,Produit SPO-0494,Sport,320.26,526.5,387.56,404.63,0.0,167
PRD00495,Produit MAI-0495,Maison,109.71,125.17,109.64,124.97,0.0,14
PRD00496,Produit BEA-0496,Beauté,692.91,828.45,857.68,821.04,0.0,453
PRD00497,Produit ELE-0497,Electroménager,130.03,152.57,164.25,155.1,0.0,192
PRD00498,Produit JEU-0498,Jeux vidéo,251.28,316.45,299.51,313.82,0.0,232
PRD00499,Produit INF-0499,Informatique,235.59,334.06,377.53,318.76,0.0,262
PRD00500,Produit JEU-0500,Jeux vidéo,697.77,992.43,860.01,810.5,0.0,445
PRD00501,Produit BEA-0501,Beauté,539.8,729.86,786.51,713.87,0.0,53
PRD00502,Produit MAI-0502,Maison,638.36,1130.42,853.43,817.16,0.0,179
PRD00503,Produit MAI-0503,Maison,204.12,231.37,274.56,220.28,0.0,434
PRD00504,Produit JOU-0504,Jouets,501.77,713.97,675.39,744.77,0.0,3
PRD00505,Produit BEA-0505,Beauté,459.54,418.32,628.09,582.13,0.0,256
PRD00506,Produit INF-0506,Informatique,667.1,818.73,784.48,814.46,0.0,360
PRD00507,Produit JOU-0507,Jouets,725.34,989.94,1099.51,1034.54,0.0,321
PRD00508,Produit ELE-0508,Electroménager,14.66,17.45,15.12,17.39,4.22,239
PRD00509,Produit JOU-0509,Jouets,540.85,726.21,628.94,695.61,0.0,481
PRD00510,Produit TÉL-0510,Téléphonie,46.21,51.47,58.36,51.74,0.0,162
PRD00511,Produit INF-0511,Informatique,441.34,615.14,616.37,589.81,0.0,493
PRD00512,Produit TÉL-0512,Téléphonie,233.67,293.69,284.71,281.8,0.0,460
PRD00513,Produit BEA-0513,Beauté,248.89,329.24,349.86,340.81,0.0,336
PRD00514,Produit SPO-0514,Sport,285.6,336.27,368.44,329.19,0.0,137
PRD00515,Produit TÉL-0515,Téléphonie,498.93,667.06,613.98,678.98,0.0,450
PRD00516,Produit ELE-0516,Electroménager,270.57,370.76,339.21,371.09,0.0,323
PRD00517,Produit JOU-0517,Jouets,587.5,743.55,881.37,722.9,0.0,472
PRD00518,Produit SPO-0518,Sport,326.6,429.87,454.11,430.64,0.0,228
PRD00519,Produit JOU-0519,Jouets,59.34,74.75,73.74,71.53,0.0,490
PRD00520,Produit TÉL-0520,Téléphonie,628.09,887.45,1003.27,873.89,0.0,101
PRD00521,Produit JOU-0521,Jouets,232.18,295.86,305.86,296.54,0.0,476
PRD00522,Produit BEA-0522,Beauté,349.05,486.8,454.95,473.58,0.0,192
PRD00523,Produit SPO-0523,Sport,549.93,759.16,700.22,771.32,0.0,306
PRD00524,Produit BEA-0524,Beauté,269.3,334.92,331.2,319.91,0.0,29
PRD00525,Produit TÉL-0525,Téléphonie,49.99,59.01,67.92,58.92,0.0,294
PRD00526,Produit BEA-0526,Beauté,302.27,448.19,327.22,383.53,0.0,246
PRD00527,Produit ELE-0527,Electroménager,755.84,1566.48,972.8,1042.63,0.0,393
PRD00528,Produit TÉL-0528,Téléphonie,515.18,607.74,706.56,630.51,0.0,220
PRD00529,Produit TÉL-0529,Téléphonie,538.83,691.62,617.34,700.76,0.0,171
PRD00530,Produit TÉL-0530,Téléphonie,507.66,701.65,751.02,733.82,0.0,159
PRD00531,Produit INF-0531,Informatique,163.2,199.71,184.68,195.4,0.0,171
PRD00532,Produit JOU-0532,Jouets,337.58,447.22,474.97,466.84,0.0,62
PRD00533,Produit INF-0533,Informatique,602.0,713.95,702.59,721.58,0.0,60
PRD00534,Produit INF-0534,Informatique,85.59,119.06,86.27,99.81,0.0,64
PRD00535,Produit ELE-0535,Electroménager,225.89,404.13,328.05,323.8,0.0,168
PRD00536,Produit SPO-0536,Sport,224.67,254.92,277.62,256.23,0.0,80
PRD00537,Produit JOU-0537,Jouets,348.46,416.4,453.08,431.48,0.0,246
PRD00538,Produit BEA-0538,Beauté,784.39,1097.59,1177.67,1102.17,0.0,267
PRD00539,Produit MAI-0539,Maison,58.66,71.64,73.44,72.35,0.0,379
PRD00540,Produit TÉL-0540,Téléphonie,417.37,601.25,620.38,597.95,0.0,257
PRD00541,Produit BEA-0541,Beauté,147.59,212.96,228.39,205.41,0.0,72
PRD00542,Produit TÉL-0542,Téléphonie,776.69,927.29,1012.22,932.25,0.0,331
PRD00543,Produit ELE-0543,Electroménager,95.08,105.95,114.34,111.01,0.0,187
PRD00544,Produit TÉL-0544,Téléphonie,325.86,438.86,463.19,451.46,0.0,24
PRD00545,Produit INF-0545,Informatique,591.62,744.17,673.13,762.59,0.0,227
PRD00546,Produit JOU-0546,Jouets,565.12,641.56,592.62,650.75,0.0,117
PRD00547,Produit MAI-0547,Maison,341.07,459.64,432.56,452.65,0.0,444
PRD00548,Produit JEU-0548,Jeux vidéo,280.49,311.6,365.16,301.31,0.0,107
PRD00549,Produit TÉL-0549,Téléphonie,321.1,451.01,503.23,438.59,0.0,241
PRD00550,Produit BEA-0550,Beauté,215.1,247.05,257.8,234.85,0.0,98
PRD00551,Produit INF-0551,Informatique,168.24,192.56,180.66,195.9,0.0,21
PRD00552,Produit JEU-0552,Jeux vidéo,389.02,451.84,401.6,465.93,0.0,480
PRD00553,Produit MAI-0553,Maison,218.48,313.76,365.39,306.51,0.0,497
PRD00554,Produit JEU-0554,Jeux vidéo,233.53,313.54,364.47,300.74,0.0,55
PRD00555,Produit INF-0555,Informatique,527.12,514.26,646.72,715.73,0.0,148
PRD00556,Produit JOU-0556,Jouets,774.99,960.35,1084.26,940.38,0.0,310
PRD00557,Produit JOU-0557,Jouets,484.89,590.46,594.2,587.56,0.0,39
PRD00558,Produit SPO-0558,Sport,66.2,47.79,75.39,76.4,6.12,434
PRD00559,Produit JOU-0559,Jouets,65.09,82.55,91.52,81.23,0.0,149
PRD00560,Produit SPO-0560,Sport,761.38,984.57,1048.58,1024.7,0.0,411
PRD00561,Produit JEU-0561,Jeux vidéo,241.35,318.85,358.07,313.58,0.0,120
PRD00562,Produit ELE-0562,Electroménager,78.19,93.05,81.51,95.71,0.0,259
PRD00563,Produit BEA-0563,Beauté,481.24,689.15,662.62,697.82,0.0,25
PRD00564,Produit BEA-0564,Beauté,500.8,580.64,558.44,571.21,0.0,470
PRD00565,Produit JEU-0565,Jeux vidéo,520.56,748.55,722.66,772.34,0.0,111
PRD00566,Produit TÉL-0566,Téléphonie,217.58,240.47,246.69,242.76,0.0,368
PRD00567,Produit TÉL-0567,Téléphonie,17.01,21.58,20.48,20.52,6.83,443
PRD00568,Produit JOU-0568,Jouets,772.19,939.51,944.71,898.99,0.0,22
PRD00569,Produit BEA-0569,Beauté,204.46,257.05,251.58,263.54,0.0,168
PRD00570,Produit BEA-0570,Beauté,542.44,705.03,780.72,701.26,0.0,313
PRD00571,Produit SPO-0571,Sport,566.77,709.85,753.31,703.14,0.0,263
PRD00572,Produit ELE-0572,Electroménager,489.96,610.1,658.16,588.49,0.0,115
PRD00573,Produit INF-0573,Informatique,253.76,344.21,317.95,332.41,0.0,479
PRD00574,Produit TÉL-0574,Téléphonie,220.52,295.51,284.85,304.31,0.0,306
PRD00575,Produit BEA-0575,Beauté,480.15,668.2,572.92,690.18,0.0,230
PRD00576,Produit SPO-0576,Sport,693.55,823.58,731.28,828.52,0.0,188
PRD00577,Produit MAI-0577,Maison,757.65,995.05,938.1,974.66,0.0,491
PRD00578,Produit SPO-0578,Sport,89.2,116.39,101.6,121.43,0.0,256
PRD00579,Produit TÉL-0579,Téléphonie,128.09,157.47,167.06,159.42,0.0,119
PRD00580,Produit TÉL-0580,Téléphonie,756.07,960.3,1151.73,988.79,0.0,285
PRD00581,Produit SPO-0581,Sport,590.55,714.46,632.5,678.97,0.0,475
PRD00582,Produit INF-0582,Informatique,706.98,812.78,924.48,808.74,0.0,272
PRD00583,Produit JEU-0583,Jeux vidéo,166.09,195.13,173.98,202.37,0.0,406
PRD00584,Produit TÉL-0584,Téléphonie,472.13,536.78,582.12,528.1,0.0,357
PRD00585,Produit SPO-0585,Sport,562.41,753.11,809.67,770.17,0.0,377
PRD00586,Produit BEA-0586,Beauté,545.69,1060.45,847.01,737.9,0.0,151
PRD00587,Produit SPO-0587,Sport,329.48,472.05,420.07,455.63,0.0,85
PRD00588,Produit ELE-0588,Electroménager,17.24,23.37,22.44,24.01,5.67,324
PRD00589,Produit JEU-0589,Jeux vidéo,468.43,523.81,461.88,503.51,0.0,344
PRD00590,Produit MAI-0590,Maison,206.22,290.66,288.5,297.28,0.0,435
PRD00591,Produit INF-0591,Informatique,362.95,508.83,594.85,533.81,0.0,326
PRD00592,Produit JOU-0592,Jouets,766.28,961.81,1080.63,1005.86,0.0,245
PRD00593,Produit MAI-0593,Maison,322.23,420.53,463.85,433.16,0.0,313
PRD00594,Produit JEU-0594,Jeux vidéo,672.64,592.93,1005.15,973.05,0.0,405
PRD00595,Produit JEU-0595,Jeux vidéo,154.89,199.24,230.96,202.72,0.0,314
PRD00596,Produit JEU-0596,Jeux vidéo,539.61,764.55,770.13,781.99,0.0,427
PRD00597,Produit MAI-0597,Maison,781.72,882.61,796.46,839.22,0.0,292
PRD00598,Produit BEA-0598,Beauté,86.01,67.92,114.73,96.37,0.0,161
PRD00599,Produit JEU-0599,Jeux vidéo,11.61,14.56,13.8,14.7,4.24,99
PRD00600,Produit SPO-0600,Sport,349.7,456.24,396.37,433.73,0.0,368
PRD00601,Produit MAI-0601,Maison,78.64,108.97,97.43,113.43,0.0,184
PRD00602,Produit JOU-0602,Jouets,599.97,867.49,922.29,866.59,0.0,440
PRD00603,Produit JEU-0603,Jeux vidéo,732.07,904.91,961.45,882.99,0.0,423
PRD00604,Produit SPO-0604,Sport,350.05,390.86,367.82,386.71,0.0,275
PRD00605,Produit BEA-0605,Beauté,210.68,290.82,321.21,301.02,0.0,484
PRD00606,Produit ELE-0606,Electroménager,350.35,459.5,515.0,479.13,0.0,16
PRD00607,Produit BEA-0607,Beauté,580.14,678.47,795.29,652.43,0.0,435
PRD00608,Produit JOU-0608,Jouets,12.2,15.53,16.38,15.96,5.65,259
PRD00609,Produit JEU-0609,Jeux vidéo,473.62,644.03,723.12,649.07,0.0,446
PRD00610,Produit JOU-0610,Jouets,492.57,674.65,751.28,680.42,0.0,244
PRD00611,Produit MAI-0611,Maison,511.96,652.68,613.67,670.92,0.0,305
PRD00612,Produit TÉL-0612,Téléphonie,197.41,238.24,228.37,231.64,0.0,337
PRD00613,Produit JEU-0613,Jeux vidéo,572.67,1210.27,839.52,827.67,0.0,475
PRD00614,Produit TÉL-0614,Téléphonie,77.66,103.46,88.63,101.59,0.0,49
PRD00615,Produit SPO-0615,Sport,163.42,203.11,193.79,194.87,0.0,271
PRD00616,Produit ELE-0616,Electroménager,702.59,841.82,855.17,808.57,0.0,234
PRD00617,Produit INF-0617,Informatique,592.28,803.06,712.98,773.87,0.0,71
PRD00618,Produit JOU-0618,Jouets,15.93,18.87,16.87,19.09,4.27,316
PRD00619,Produit BEA-0619,Beauté,202.46,234.87,237.72,225.61,0.0,43
PRD00620,Produit ELE-0620,Electroménager,175.45,225.53,249.4,227.11,0.0,401
PRD00621,Produit JEU-0621,Jeux vidéo,220.29,264.68,302.21,267.02,0.0,305
PRD00622,Produit TÉL-0622,Téléphonie,201.81,388.81,277.39,277.17,0.0,476
PRD00623,Produit BEA-0623,Beauté,54.71,85.0,63.45,63.23,0.0,487
PRD00624,Produit TÉL-0624,Téléphonie,369.86,491.63,484.01,515.5,0.0,79
PRD00625,Produit MAI-0625,Maison,587.52,906.23,646.43,671.49,0.0,285
PRD00626,Produit TÉL-0626,Téléphonie,487.35,622.01,483.21,547.07,0.0,48
PRD00627,Produit MAI-0627,Maison,539.93,617.91,696.49,588.65,0.0,97
PRD00628,Produit SPO-0628,Sport,69.51,99.17,100.43,101.44,0.0,477
